url_path,views_total,views_unique
/chjch/LAA6656,6,5
/chjch/LAA6656/blob/master/tutorials/1-software_and_data.md,3,2
/chjch/LAA6656/blob/master/visit_apopka.md,3,2
/chjch/LAA6656/blob/master/datasets/lulc/lulc.md,1,1
