time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-03 00:00:00+00:00,,,3,2
2022-01-04 00:00:00+00:00,,,28,1
2022-01-05 00:00:00+00:00,,,6,1
2022-01-06 00:00:00+00:00,8.0,8.0,170,11
2022-01-07 00:00:00+00:00,3.0,3.0,6,2
2022-01-08 00:00:00+00:00,,,2,1
